Date,Crude Oil,Gold,Natural Gas,Silver,Copper,Corn,Soybeans,Wheat,Coffee,Cotton,Sugar,Aluminum,Platinum,Palladium,Brent Crude,Frozen Orange Juice,Micro Gold,Micro Silver,Heating Oil,RBOB Gasoline,Oat Futures,Rough Rice,Soybean Oil,Lean Hogs,Live Cattle,Feeder Cattle,Cocoa
2011-01-31,0.008864141084858446,-0.061431235140101736,0.0034051908674592735,-0.0885150460867512,0.002590462655040593,0.048489666136724896,0.01381165919282501,0.086662749706228,0.01787943056863961,0.16317937491333234,0.05759658624963104,,0.0136468451505809,0.019544394927935027,0.06606862412908154,-0.022048174744336735,-0.06122457307069751,,0.07984430855190405,0.015245396092917085,0.0050761421319796,0.10825294748124326,0.002424651638010644,0.09404388714733547,0.009731190060376926,0.050256410256410255,0.10444810543657335
2011-02-28,0.05184942675682125,0.056605186111917005,-0.08665155891225895,0.19982966958200676,0.006066041139763945,0.09552691432903715,-0.03945506015569711,-0.024060556907272268,0.10988565694415442,0.21788171702864156,-0.042979183005743216,,0.006509013169332389,-0.026068346258775965,0.10682111362570867,0.06763567896812028,0.056971562603016945,,0.06516679145421977,0.09596074565488721,-0.0625,-0.10702772404900063,-0.019177619037105353,0.017765077957109687,0.028223998749605572,0.01621091365814209,0.12082338902147982
2011-03-31,0.10054655952627112,0.02100331693775992,0.08719339708721852,0.12034080850274376,-0.03974988092382037,-0.0404844290657439,0.0390495487198379,0.006094182825484795,-0.027788067616257184,-0.023934891667729663,-0.16610267579143234,,-0.016526588077997117,-0.037297058972515895,0.049731640490383144,-0.09530421887929852,0.020567332599179977,,0.05605297393717823,0.13848183892560706,-0.01077441077441077,0.00974729241877248,0.03540599445703063,0.055461658255717694,0.08502567637705893,0.030367073157141267,-0.21426670215597554
2011-04-30,0.06755996066343695,0.08138159260482469,0.07040328538525054,0.28284742077845526,-0.031279074589969924,0.08763072484673629,-0.01240914731430598,-0.016519823788546217,0.13325766806879247,-0.1071267912197833,-0.137587656422284,,0.051818101861234256,0.031319165292799545,0.07268233414225533,0.08445945787622966,0.08130655109997953,,0.053725203633456786,0.11494397938227063,-0.0673927842069435,0.0586342509831963,-0.011058144346382304,0.016537776228247036,-0.037021800798177185,-0.01585525160807888,0.14837398373983746
2011-05-31,-0.09856932613756364,-0.012917722098931606,-0.006811422980343873,-0.21161284183013762,0.00192051294878115,-0.008620689655172376,-0.012026566146113749,0.016797312430011146,-0.1160848481425566,-0.1124846221482374,-0.008554271290412752,,-0.020037403152551425,-0.016415177472844822,-0.0727619038615076,0.03370148312315724,-0.012853469932831874,,-0.06127528821970718,-0.09074115921748493,0.12700729927007304,0.01722391084093222,0.006193026040541838,-0.053529240539931355,-0.11362667838527729,-0.05705075242376445,-0.11533923303834803
2011-06-30,-0.07088606616965898,-0.021876408003024594,-0.06258033086531434,-0.09114171216888678,0.023601239605212987,-0.15852842809364553,-0.05069040697674421,-0.24146475770925113,0.0028344670547988393,0.007058644545990145,0.22346851755731678,,-0.059541958108983106,-0.02509787211836223,-0.03640880560077153,0.08821921152611312,-0.021484394014501862,,-0.04044105917044871,-0.03770947427052229,-0.13471502590673579,-0.07802124833997348,-0.05898445313619438,0.04685332221941896,0.08674698795180724,0.11015072923209801,0.05701900633544521
2011-07-31,0.002934382568328342,0.08387139446496517,-0.05235484402334123,0.15167180103524558,0.04728467904962508,0.05802861685214622,0.03674641148325364,0.11361161524500907,-0.09723008275226108,-0.3611614861998146,0.05112830833514015,,0.0350765296192479,0.08862257786322303,0.037873349748378526,0.0057905028254880975,0.08316699764600433,,0.05575069904927665,0.026817528783090072,0.034431137724550975,0.16060496939142954,0.011082859742094886,0.08871821890494425,-0.0011086474501108556,-0.007423457679804235,-0.0618296529968454
2011-08-31,-0.07199581618978301,0.12295028260667151,-0.021954181068126744,0.04008286681185713,-0.06414845345530018,0.13824192336589025,0.06996492523537023,0.13559322033898313,0.2068461800063175,0.03722565981780046,-0.004360924625816387,,0.03971315767917494,-0.04669170926711819,-0.01618981860744917,-0.1561952287771824,0.12346431491365717,,-0.0058135416085931535,-0.025988612983514847,0.0709117221418234,0.09711448960595725,0.05211136804431282,-0.16808563628704043,0.01442841287458374,-0.03356443634502071,0.04169468728984538
2011-09-30,-0.10820854492210985,-0.11380911981730246,-0.09570794793700288,-0.27957506365070883,-0.24886550446856914,-0.2178217821782178,-0.1863354037267081,-0.19173363949483357,-0.20823248334860267,-0.067718155977888,-0.11253369670637914,,-0.18144593018935307,-0.22084759952386224,-0.10526771004367785,-0.11005637921027822,-0.11427006338946688,,-0.09206680831950842,-0.13390505562182664,-0.11351351351351346,-0.09785067873303166,-0.14688298183063908,0.09210526315789469,0.06914662167071262,0.060966380779892804,-0.15816655907036803
2011-10-31,0.17664149030594833,0.06405821105522791,0.07310423730830751,0.14300460643641433,0.15389506216546534,0.0919831223628691,0.024173027989821794,0.029829545454545414,-0.008518990826727801,0.03626787422002753,-0.0216400794047914,,0.051467651648901214,0.06025568070278142,0.06617356248541562,0.2259999593098958,0.06481481481481488,,0.08877201893392228,0.0064356675656844775,0.01981707317073167,0.04326018808777432,0.024424372119550286,-0.06318609398531627,-0.01923862828297407,-0.003380116458688187,0.033742331288343586
2011-11-30,0.07693956412817449,0.012353583941147939,-0.09761059009992001,-0.04677178330672038,-0.01818682438076702,-0.07071097372488411,-0.06314699792960665,-0.10206896551724143,0.030182886960240074,-0.11711802961881745,-0.08071400414272856,,-0.023660445252541407,-0.06305197536693985,0.011500567399671757,-0.042414290657123654,0.012173948426177583,,-0.007065664340749067,-0.028453623350785495,0.027653213751868355,-0.10847355769230771,-0.03713108812137378,0.008002338837923118,0.01502500314282651,0.04266326822226785,-0.19807121661721072
2011-12-31,-0.015245105320765284,-0.1029504160251361,-0.15802813460159482,-0.1483608549183093,-0.03690710273913711,0.07525987525987521,0.05944751381215463,0.10138248847926268,-0.02972624832132109,0.016498787880016685,-0.01646269684276247,,-0.10264142367256168,0.07475405833760251,-0.03104135039595124,-0.04031803439769377,-0.10252009467090739,,-0.028596025936128644,0.04618924885099074,-0.09963636363636363,-0.015503875968992276,0.05723563362337791,-0.04394669538854923,0.010690814704528817,0.0022257299819621323,-0.024514338575393202
2012-01-31,-0.0035414192819646084,0.10984799759632669,-0.1625962019737931,0.1922153079456279,0.10374470375857192,-0.011600928074245953,0.0004171881518564291,-0.0020920502092049986,-0.052016763210371075,0.015795173203040802,0.014592281704760346,,0.1327427701005255,0.04629352921187757,0.033525853935529204,0.2426035502958579,0.10912575900791976,,0.0435434379163695,0.07486128490775723,-0.037156704361874016,-0.0414241698048613,-0.023421025477622592,0.03825620827250775,0.01586653314916009,0.06269209026529965,0.0862968231389285
2012-02-29,0.08722579249674478,-0.01605479550589073,0.04514579110246264,0.040622225038315696,0.02191424031561029,0.027386541471048576,0.09549624687239366,-0.023060796645702264,-0.055336010166944116,-0.03635388085413871,0.08544841412509507,,0.06660357968207986,0.03017714387150372,0.10524418770839827,-0.09261903308686759,-0.015535079981777278,,0.040877640076367516,0.05364690681321127,0.10738255033557054,0.01464285714285718,0.06329862961103516,0.021708100459925328,0.02242693701224341,0.01093079745216241,0.04015713662156273
2012-03-31,-0.03782575010088085,-0.02374406398400397,-0.18730887665383522,-0.06112825382103981,-0.012014004634948283,-0.01904036557501909,0.06813856109630767,-0.0021459227467811592,-0.10189513940517236,0.04072998005625683,-0.03702263322637023,,-0.031222238495697607,-0.07570933015159931,0.0017935234366583952,-0.1367095388850874,-0.024547118978419213,,-0.006148028473520584,0.11425565684777306,0.03409090909090917,0.03942273847236888,0.018672551648807545,-0.06709532899347281,-0.05640426550388278,-0.05342667406063217,-0.06882081409987406
2012-04-30,0.01795773795184008,-0.0035344301452602256,0.07478841191464936,-0.046505961191105616,0.0024843166832284602,0.025232919254658315,0.07127583749109045,-0.06917562724014337,-0.024664291999284438,-0.0670444489748735,-0.14326180248234754,,-0.043093508851904216,0.04378775858057171,-0.027750619376092134,-0.14376895985704785,0.0064237868412413595,,0.004734208513011984,-0.060621224620068026,-0.01318681318681314,0.006772773450728131,-0.00798545624126723,0.002996703516389365,-0.014113715162422769,0.006719301330459837,0.019828751689950463
2012-05-31,-0.17488322196008432,-0.060598802061237245,0.05995616645894164,-0.10394394037445376,-0.12286421478532317,-0.1590306702006815,-0.10844976713240184,0.0242587601078168,-0.0972183385695119,-0.17994265843257518,-0.08266414708045466,,-0.09670216259981046,-0.10216358549917492,-0.14731730387788067,-0.2044728562566882,-0.06105034164578249,,-0.14990263363637324,-0.11286271345852028,-0.16629547141796586,-0.043054154053144944,-0.09989021404527432,0.07319987782027737,-0.013894749691611863,0.046554355051481755,-0.0795404330534688
2012-06-30,-0.01814399303100256,0.02617434087615811,0.16597851437067535,-0.005803658938470124,0.03791823316833942,0.2111661413777577,0.12891791044776113,0.11052631578947358,0.05882360763188332,0.008525514805503231,0.12306896911735432,,0.023303439424427363,-0.047459547380573563,-0.03995287705006734,0.09460060852675545,0.02662228096499142,,-0.0037690435548702883,-0.03461947424864176,0.19679430097951922,-0.002460456942003475,0.06117882672474528,0.07600219060469837,-0.004696801276943052,-0.0341199362205985,0.09889582333173297
2012-07-31,0.036487741378608884,0.004365450576863106,0.13633153151692823,0.01142133919249444,-0.020200543498718138,0.1992565055762081,0.13766319616592293,0.20853080568720372,0.025279174830552087,-0.021895811403406795,0.0380559350770342,,-0.023255780649812374,0.0114913169493287,0.07280158379360624,-0.10395434032921536,0.003927221680515958,,0.054043016511370334,0.0687151151537595,0.1316964285714286,0.10042283298097243,0.006512165457765784,-0.03803366677110287,0.019948493242078147,-0.08468139456367973,0.038007863695937116
2012-08-31,0.09550311032558789,0.04601054056872855,-0.12776568142613087,0.12457430809980763,0.010089159969692618,-0.004649721016738995,0.025276002324229996,-0.01316526610644253,-0.05647930727895012,0.0835931053105039,-0.12632503445696164,,0.08541756558476243,0.06477322968551302,0.09197485412018569,0.20018191142085628,0.04644523367160813,,0.11538864903749113,0.06553222741007203,0.021696252465483346,-0.03874479666986874,0.07364412917356389,-0.20199025834222406,-0.006729783821306512,0.043101937626803366,0.11784511784511786
2012-09-30,-0.04436611096858112,0.05134750163457258,0.18613787203711252,0.10031869198570065,0.09235668965673383,-0.05792587978822794,-0.09266081042788321,0.05307976156684635,0.05439074313129644,-0.09584206994402755,-0.010111261678291239,,0.08396797233613307,0.018632075769709155,-0.019027671388518463,-0.14215309505867402,0.05091077213073936,,-6.310991520708242e-05,0.07612051776197615,-0.04633204633204635,0.030979347101931953,-0.07515062037175513,0.04044489216814262,0.03387677411292578,-0.005532524329114552,-0.052710843373493965
2012-10-31,-0.06454067057236923,-0.030263664572749427,0.11204818870457478,-0.06457688101264925,-0.06520011963266725,-0.0006611570247934129,-0.03372891942535916,-0.02533692722371972,-0.10864556831997474,0.013304383928335994,-0.006128745643564026,,-0.05362399940537177,-0.047916865855103796,-0.03283212440115124,-0.06098101133742173,-0.02936028497363441,,-0.031930291564394975,-0.17360860429963865,0.04993252361673406,-0.04168012924071085,-0.03871215879550893,0.014253300040472539,0.03829615538503717,0.017385256932854087,-0.05087440381558028
2012-11-30,0.030960179319085457,-0.003842780544941804,-0.03548207114198754,0.02836968586755484,0.02906151496859044,-0.010254713860403553,-0.06997414350355524,-0.007190265486725633,-0.08115091036711675,0.036820348826764215,-0.006166440777508275,,0.01719541598092489,0.12684729064039413,0.02327512860829306,0.15999999999999992,-0.004769909422562946,,-0.00876737241630332,-0.00014485711071876572,-0.0726221079691517,0.029669588671611624,-0.014952153155532666,0.07409767242796805,-0.00019725069726950206,-0.004613828008732224,0.06281407035175879
2012-12-31,0.03272968072044957,-0.02109999127406681,-0.05897220773254164,-0.09128413326441664,0.003168513690856356,-0.06651069518716579,-0.013900955690703709,-0.07409470752089131,0.011963384062093407,0.034273885911517254,0.008790076264358015,,-0.040172182268622514,0.02389803193306017,-0.0010788702954268592,-0.05841782513786764,-0.020515503585873396,,0.0012494378196157285,0.018324057422494322,-0.03672903672903671,-0.026850032743942376,-0.005059704528881825,0.019625353384129962,0.02505421551069631,0.03965661044796143,-0.11899133175728915
2013-01-31,0.06175123271390004,-0.008478667798059503,-0.003581045559719054,0.038511209884709574,0.022658604831587548,0.06050841389187256,0.03506607929515426,0.008122743682310363,0.021905381290921122,0.10393928163472532,-0.037416685477823064,,0.0878664310993309,0.06069872895040729,0.039960421357360776,0.031451906940980434,-0.009070338226100927,,0.027815214050966652,0.07603127692224332,0.03597122302158273,0.04340511440107675,0.0752644583894202,0.021872266356073755,-0.017513425738089672,-0.03368554194403428,-0.013864042933810383
2013-02-28,-0.05580054293993786,-0.04992173047865511,0.04402517968685116,-0.09382475546858504,-0.052638672882859394,-0.028359216745442284,0.003915560095335335,-0.10832587287376905,-0.029261674998689036,0.007353835235607953,-0.021299334997540664,,-0.054662762808686205,-0.017040134731035383,-0.036088322701921416,0.06223897048934823,-0.049680838981639885,,-0.05045053705882219,-0.036750642673521905,0.08819444444444446,-0.00032247662044504466,-0.07642831761027624,-0.07534244964708392,0.002938295788442735,-0.029391681217098564,-0.026757369614512472
2013-03-31,0.0562737657082224,0.010838624697648402,0.15433164010093736,-0.00362742170130792,-0.03756199474607225,-0.03370396108408613,-0.04714261488892657,-0.027108433734939763,-0.038555907713470616,0.05864051782006019,-0.03917297857615687,,-0.007077902596933194,0.047092548661917144,-0.012210456490290733,0.0629177528478222,0.010582392434286048,,-0.019011392812480876,0.06892887017925475,0.01148691767708998,-0.00903225806451613,0.026423615804817446,-0.004938290442949467,0.00703120231628418,-0.047359197912081874,0.011183597390493905
2013-04-30,-0.03877408353696299,-0.07687490212101367,0.07927429274292752,-0.14661391008090252,-0.0611192878033201,-0.017259978425027023,0.04484783769353973,0.0980392156862746,-0.016040809669322087,-0.03312231896337525,0.0005662643809876133,,-0.04187877342329083,-0.09177416975555541,-0.06953275886112731,0.046244915148032195,-0.07693759059786132,,-0.01440627526460836,-0.100978974014173,0.04858044164037856,-0.03287760416666663,-0.01955696528237283,0.11786600719415952,-0.003878976134021661,0.03160236073301759,0.09124423963133643
2013-05-31,-0.01594262656072587,-0.05406872587013445,-0.08266174831583595,-0.07935712932012229,0.031843148025811896,-0.03110135382363699,0.0287855561233179,-0.05889724310776945,-0.05854015616995001,-0.0721384105811399,-0.06338431434055225,,-0.029759564302891728,0.07801058509209113,-0.019341636258769168,0.07036784042802302,-0.05400448428671212,,-0.028224398898332614,-0.007747476001091602,-0.09927797833935015,0.029619656681252104,-0.015265621487778436,0.061320772690865555,-0.05529588148150966,0.03421708199256268,-0.0747466216216216
2013-06-30,0.04990753807728976,-0.12121207074327989,-0.10517066108553341,-0.12493253316450825,-0.07251447727760052,0.026057401812688896,0.03609271523178803,-0.09953395472703064,-0.05548998726812915,0.042212682060944084,-0.01027190840669423,,-0.08469119077059495,-0.12229542251354975,0.017631280836958085,-0.14172455462182498,-0.12128394899834583,,0.03133620879193599,-0.009786982888114304,0.07214428857715438,0.02909447531873166,-0.04051266754645977,0.05908498327716494,-0.02596868463832458,0.035510134130388504,0.001369237790963096
2013-07-31,0.08771749621848768,0.07239742772585944,-0.03338007184524738,0.008534284324086983,0.022291453883647616,-0.2653662127346338,-0.12176414189837004,0.04510166358595202,-0.011666679382324241,0.035304052729623336,0.036019547180506484,,0.06844191661983312,0.10050060493505164,0.05422859326098051,0.10777521676526347,0.0724851489593048,0.00811509766908669,0.05670533814034018,0.10617726749965883,-0.15202492211838003,0.005400254129606097,-0.09327872010245286,-0.036534233738730215,0.027930557594114447,0.026597565638574405,0.04740200546946216
2013-08-31,0.024945280177404605,0.06377624932553916,0.03917585216996877,0.19605437377576074,0.034151005467381035,-0.008016032064128265,0.0363901018922852,-0.008489564909798353,-0.05480607153142858,-0.022538834136173524,-0.037124289113602105,,0.0684681637400073,-0.004617873822762686,0.05858872206858745,-0.0482974096110228,0.06354771629274958,0.19538409587273975,0.03171105653092243,-0.008507945458674948,0.15062454077883913,-0.0012638230647709081,0.04276548421323478,-0.10197281331733044,0.010292301617205624,0.022812448625595172,0.050043516100957364
2013-09-30,-0.04941941123470672,-0.04985314576538591,-0.005864324585349134,-0.07701484281952686,0.029767503066173928,-0.10808080808080811,-0.0991924157303371,0.0552978951123797,0.014272957144512821,0.02879335424109586,0.06976740385573899,,-0.07738171888634626,0.005608709271647028,-0.04946933851390689,-0.04125588917405887,-0.04964898008587071,-0.07701484281952686,-0.053701134007019924,-0.12709140555660703,-0.1845466155810983,-0.04270800379626705,-0.06971969927426014,0.049643349205376275,0.041972303618322826,0.04572249744925161,0.09407376709490256
2013-10-31,-0.058145260150196054,-0.0021862227018940583,0.005898917753759392,0.008127105373877175,-0.007979519981070049,-0.030011325028312608,-0.0019489378288832793,0.0013522650439485862,-0.07299908219119433,-0.103704566738817,0.04805492989620652,,0.026844719468442246,0.013908937886612627,0.004336934385871016,-0.07425742401663615,-0.002110854751696145,0.008127105373877175,-0.001077096673158029,-0.0003796128274929922,0.034455755677368805,-0.006939854593522754,0.012245897075118695,-0.030443005912646037,0.05201409155452574,0.007464904321538013,0.014015151515151425
2013-11-30,-0.037974643463533075,-0.05515261510010527,0.10416082021848094,-0.08478379305862105,-0.019426355293243214,-0.030356100408639786,0.04393673110720564,-0.03679945982444299,0.04601516512246229,0.012438443647016628,-0.06386463404933873,,-0.05394563848327538,-0.02478777589134129,0.00780968515357916,0.14932121300528345,-0.055223976945244946,-0.08478379305862105,0.026956049857585818,0.019136583787608297,0.10598031794095375,0.0622296173044925,-0.026857018175051817,-0.03924866700557972,-0.0076207724645678265,0.0009073591897321709,0.04258498319013815
2013-12-31,0.06147537611301779,-0.0389412698885252,0.06980273726718766,-0.03213053247776132,0.06531495644294383,0.016255267910897153,-0.017957351290684653,-0.10199789695057837,0.004081604972718145,0.08318402931624647,-0.04314867566052927,,0.002339316554399229,-0.0008356205932277261,0.010119432816536822,-0.023264137945572805,-0.03862140388670865,-0.03213053247776132,0.009646259993429052,0.03788982185092449,-0.03011635865845308,-0.02819548872180455,-0.034808589840575666,-0.0029180039812659597,0.007679294621567134,0.007402875356053773,-0.029380150483697576
2014-01-31,-0.009449302199532328,0.031782968962412506,0.16855787647618015,-0.012099961279019245,-0.064216173017002,0.028436018957346043,-0.022666666666666613,-0.03903200624512104,0.13098464679072652,0.01405957525977719,-0.05240704842619914,,0.0021880242530949445,-0.02007251731810822,-0.039711204013446966,0.044705065884534045,0.031439678302147556,-0.012099961279019245,0.06570914420341922,-0.05693161499875221,0.14537755822159482,-0.007092198581560294,-0.030396710830811968,0.009364886084681556,0.05334574759671229,0.01634676756689868,0.07456626061277216
2014-02-28,0.052313043244166746,0.06555926975944937,-0.06757022953974934,0.10986657843910286,0.00558923332639405,0.054147465437788034,0.10251412979925933,0.09991876523151899,0.43610229580187077,0.008854648614966765,0.05916392998938935,,0.052470691264798974,0.05810807337971191,0.025093967393373662,0.036478406432261856,0.06572050770462434,0.10986657843910286,-0.0579679778718718,0.06189100462598485,0.25816389402341344,-0.0016233766233766378,0.10308185789137636,0.23919977228170364,0.07252510093633546,0.013427734133133695,0.008244589488148435
2014-03-31,-0.009844960940532776,-0.028757378006595724,-0.0516381823121459,-0.0693265981847806,-0.059286751171700125,0.0972677595628415,0.03517765600141409,0.12850812407680956,-0.010567347736509691,0.0800323432066401,0.07893146318197419,,-0.019153610916270214,0.0452376494165454,-0.012010613021537497,0.04906937394247035,-0.02890432194124315,-0.0693265981847806,-0.05091768350023462,0.04344400594499631,-0.21841332027424099,0.014634146341463428,-0.02649331109563302,0.17922322694760728,-0.040144725022958516,0.0310133782346389,0.006814310051107331
2014-04-30,-0.018113840658768643,0.009505961461583112,0.10157864633441371,-0.031164477268634916,-0.0055801608818694115,0.0239043824701195,0.04559426229508201,0.059882198952879495,0.14137161336783177,0.006629627553862871,-0.029825586549940275,,0.005710240102881459,0.04520903461615755,0.002876740464442973,-0.0025806057837701735,0.00973975359374557,-0.031164477268634916,0.0009891281287661702,0.033218808875199235,0.048872180451127845,0.0009615384615384581,0.03612080567315923,-0.06607140435112846,-0.00017147174649889685,0.023584257566471978,0.006429780033840871
2014-05-31,0.029777434171992967,-0.038592158800703436,-0.056697868552782915,-0.024373639621136034,0.03515428621436145,-0.0938715953307393,-0.024497795198432093,-0.10713183081197897,-0.12583108922803155,-0.08359892497988919,0.008120614356560196,,0.019697165334940037,0.028302466386540104,0.012399407523541628,0.03104778527469665,-0.0388147603059642,-0.024373639621136034,-0.01713861478393386,-0.0037237594497054882,-0.11350059737156515,-0.04034582132564846,-0.08070680472567016,-0.03675380892690028,-0.0550316753946698,0.08747244133808141,0.03261600537995957
2014-06-30,0.02589819575328489,0.06117539718667908,-0.01783352146460193,0.12619954468224703,0.0165816476837779,-0.08910359634997311,-0.06211284111836601,-0.017289073305670866,-0.025352112676056304,-0.08183607086254785,-0.04372832901216783,0.02985417384315081,0.01807936324390358,0.009453674562440728,0.026962771679933883,-0.11668752545125904,0.06133592317880665,0.12619954468224703,0.029882826431418597,0.02686463776289294,-0.0889487870619946,-0.02969636302969636,0.009090869457690776,0.17026903998388376,0.11030476496094899,0.07980203299259125,0.023445131878866876
2014-07-31,-0.0683306860582793,-0.030640035182254888,-0.13898226638212496,-0.03018045314034734,0.010978697060399112,-0.15851502651738358,-0.12566940378436275,-0.11928219563687548,0.1274566650390625,-0.2161343154874592,-0.009627060570480794,0.04850039023302477,-0.010330890498396306,0.036868042286933855,-0.05642580929908847,-0.0007102706061651309,-0.03078664990308244,-0.03018045314034734,-0.02834250288794027,-0.07991547724047798,0.04881656804733736,-0.10694635488308113,-0.07052761831109744,-0.11025249184721653,0.03218956242978965,0.037128466135061045,0.02418071905822461
2014-08-31,-0.022511960127261754,0.0035120579321883394,0.058318139140856484,-0.047857385403431874,-0.02730377219168001,0.0056022408963585235,-0.1102490812576562,0.0007990411506193507,0.003588807676442096,0.08874212124323133,-0.058930702752561515,0.04732028923862197,-0.026608447362516663,0.03887269084886502,-0.026693022932153032,0.05579251082999903,0.004058339946705569,-0.047857385403431874,-0.010288935299908042,-0.01709580214533768,0.02186177715091686,-0.030804774740084695,-0.11271114998700615,-0.16860835643806793,-0.012822600070552248,-0.009176431980374766,0.0
2014-09-30,-0.05002079479114929,-0.05856279823348376,0.013776077508266038,-0.12331168728372344,-0.041307787131070084,-0.10654596100278546,-0.16177145479577792,-0.1089820359281437,-0.012260505218311013,-0.08343194551709299,-0.0006455925777663074,-0.05756929637526653,-0.08985768245563686,-0.14714137304210928,-0.08256617958022439,-0.025580632606475362,-0.05907500971628454,-0.12331168728372344,-0.07340119390384825,-0.07036333835697073,-0.07384403036576948,0.012713547874453779,0.007178512349069965,0.10038215005473727,0.029185395958251092,0.07672083065877078,0.025163094128611396
